atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
2552981511,1171010100,일반원룸,37.507422,127.08087,C01,원룸,월세,B2,25.09.30.,0,0,0,0,0,0,32,28.09,9.68,8.5,남향,2월 5일,"['15년이내', '세대분리', '화장실한개']","깔끔한 풀옵션 분리형, 채광좋습니다",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,73,1000,1000,0,0,73,73,"매매, 월세",종합운동장역9호선,597,8,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2553021884,1171010100,일반원룸,37.503315,127.086791,C01,원룸,월세,B2,25.09.30.,0,0,0,0,0,0,0,23.1,0,6.99,남향,4월 4일,"['25년이상', '융자금없는', '마당']",삼전역 도보2분 초역세권풀옵션 깔끔한 오픈형원룸 옥탑 반려동물가능,정공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,75,1000,1000,0,0,75,75,"매매, 월세",삼전역9호선,146,2,"서울잠전초등학교, 서울삼전초등학교, 서울버들초등학교","배명중학교, 아주중학교","영동일고등학교, 배명고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552979387,1171010100,일반원룸,37.509561,127.083874,C01,원룸,월세,B2,25.09.30.,0,0,0,0,0,0,19,16.53,5.75,5,서향,2월 5일,"['25년이상', '역세권', '화장실한개']",잠실새내역3분거리 깨끗한 풀옵션 원룸,엘루이공인중개사사무소,우리집부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,60,1000,1000,0,0,60,60,"매매, 월세",잠실새내역2호선,314,4,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","잠신중학교, 아주중학교, 신천중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552977542,1171010100,일반원룸,37.502531,127.085295,C01,원룸,전세,B1,25.09.30.,0,0,0,0,0,0,24,23.1,7.26,6.99,북동향,1월 3일,"['25년이상', '역세권', '1층']","잠실동 오픈형원룸 보증보험,반려동물,주차가능 풀옵션",정공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,15000,0,0,15000,15000,0,0,0,0,매매,삼전역9호선,289,4,"서울잠전초등학교, 서울삼전초등학교, 서울대진초등학교","아주중학교, 배명중학교",영동일고등학교,송파구,잠실동,원룸,2025.10.8 10:01
2552705449,1171010100,일반원룸,37.511199,127.079728,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,0,43.3,0,13.1,동향,8월 16일,"['2년이내', '역세권', '방두개']","신축 첫입주, 풀옵션 초역세권 최상의 인프라 투룸",신천M타워공인중개사사무소,부동산써브,N,0,0,0,2,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,210,5000,5000,0,0,210,210,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552776700,1171010100,일반원룸,37.506584,127.088004,C01,원룸,단기임대,B3,25.09.29.,0,0,0,0,0,0,0,17.6,0,5.32,남서향,5월 5일,"['15년이내', '역세권', '방한개']",풀옵션 초역세권 최상의 인프라 단기원룸,신천M타워공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,87,87,87,87,87,87,87,87,87,"매매, 전세, 월세",삼전역9호선,233,3,"서울잠전초등학교, 서울버들초등학교, 서울송전초등학교",,"영동일고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2550558685,1171010100,일반원룸,37.507687,127.084751,C01,원룸,월세,B2,25.09.18.,0,0,0,0,0,0,0,19.83,0,6,북향,2월 6일,"['25년이내', '화장실한개', '방한개']",실사진o 깔끔한 인테리어 풀옵션 원룸,에이스공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,8000,0,20,8000,8000,0,0,20,20,"매매, 월세",삼전역9호선,418,6,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","아주중학교, 잠신중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552683829,1171010100,일반원룸,37.506035,127.086333,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,0,25,0,7.56,북동향,3월 3일,"['25년이상', '역세권', '방한개', '화장실한개']",풀옵션 초역세권 최상의 인프라 원룸,신천M타워공인중개사사무소,부동산써브,N,0,0,0,2,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,75,1000,1000,0,0,75,75,"매매, 월세",삼전역9호선,188,2,"서울잠전초등학교, 서울버들초등학교, 서울삼전초등학교",아주중학교,"영동일고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2550991974,1171010100,일반원룸,37.507572,127.088594,C01,원룸,월세,B2,25.09.19.,0,0,0,0,0,0,72,38,21.78,11.49,남서향,5월 5일,"['25년이내', '융자금없는', '화장실한개', '방한개']",깔끔한 1.5룸 l 무척넓은사이즈 l 버팀목HUG 대출가능,차칸공인중개사사무소,산업부동산,N,0,0,0,2,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,16000,0,45,16000,16000,0,0,45,45,"매매, 월세",삼전역9호선,353,5,"서울버들초등학교, 서울잠전초등학교, 서울송전초등학교",잠신중학교,"영동일고등학교, 잠신고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552626613,1171010100,오피스텔,37.511199,127.079728,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,70,43.45,21.18,13.14,동향,11월 16일,"['2년이내', '역세권', '화장실한개']",신축 첫 입주 2호선 초역세권 개방감 최고 A급 컨디션 투룸,(주)엘앤에이부동산중개법인,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,215,5000,5000,0,0,215,215,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552634197,1171010100,일반원룸,37.511199,127.079728,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,43,26.65,13.01,8.06,북향,11월 16일,"['2년이내', '역세권', '화장실한개']","신축 첫입주 2,9 더블역세권 주차가능 애완동물까지 선착순 매물",(주)엘앤에이부동산중개법인,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,125,5000,5000,0,0,125,125,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552802283,1171010100,일반원룸,37.50725,127.080149,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,31,25.53,9.38,7.72,남서향,5월 6일,"['15년이내', '세대분리', '화장실한개']","깔끔한 풀옵션 분리형원룸, 종합운동장역, 채광 좋습니다.",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,75,1000,1000,0,0,75,75,"매매, 월세",종합운동장역9호선,572,8,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","정신여자고등학교, 잠일고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552742352,1171010100,일반원룸,37.506841,127.082911,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,32,26.2,9.68,7.93,북향,3월 5일,"['15년이내', '세대분리', '화장실한개']","깔끔한 풀옵션 분리형, 삼전역, 잠실새내역",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,72,3000,3000,0,0,72,72,"매매, 월세",삼전역9호선,468,6,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","영동일고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552636397,1171010100,일반원룸,37.511199,127.079728,C01,원룸,월세,B2,25.09.29.,0,0,0,0,0,0,53,33.19,16.03,10.04,서향,10월 16일,"['2년이내', '역세권', '화장실한개', '소형평수']",신축 첫입주 반려동물 가능 주차도 가능 바로 입주까지 가능 오피스텔,(주)엘앤에이부동산중개법인,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,155,5000,5000,0,0,155,155,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2548760114,1171010100,일반원룸,37.511199,127.079728,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,35,33.1,10.59,10.01,남향,8월 15일,"['2년이내', '역세권', '화장실한개']",JRoad l TH l 신축l 첫입주l 역세권l 풀옵션l 넓은 원룸,제이로드방이센터부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,168,2000,2000,0,0,168,168,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2547938254,1171010100,오피스텔,37.511199,127.079728,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,35,33.1,10.59,10.01,서향,8월 15일,"['2년이내', '역세권', '화장실한개']","첫입주,선착순 호실지정가능,전호실보유,전입가능,보증금조절가능",엘루이공인중개사사무소,우리집부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,168,2000,2000,0,0,168,168,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2548761993,1171010100,일반원룸,37.511199,127.079728,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,28,26.8,8.47,8.11,서향,8월 15일,"['2년이내', '역세권', '화장실한개']",JRoad l TH l 신축 l 첫입주l 전호실보유l 풀옵션 l 원룸,제이로드방이센터부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,138,2000,2000,0,0,138,138,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2547944382,1171010100,오피스텔,37.511199,127.079728,C01,원룸,월세,B2,25.09.10.,0,0,0,0,0,0,46,43.45,13.91,13.14,동향,8월 15일,"['2년이내', '역세권', '화장실한개']","첫입주,선착순 호실지정가능,전호실보유,전입가능,보증금조절가능",엘루이공인중개사사무소,우리집부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,222,3000,3000,0,0,222,222,"매매, 월세",종합운동장역9호선,301,4,"서울잠일초등학교, 서울잠전초등학교, 서울아주초등학교","신천중학교, 정신여자중학교, 아주중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552470196,1171010100,일반원룸,37.507167,127.080978,C01,원룸,전세,B1,25.09.27.,0,0,0,0,0,0,0,30.6,0,9.26,북서향,2월 5일,"['25년이내', '방한개', '화장실한개', '중층']","대출가능,초역세권 최상의 인프라 원룸 전세",신천M타워공인중개사사무소,부동산써브,N,0,0,0,2,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,23000,0,0,23000,23000,0,0,0,0,매매,종합운동장역9호선,625,9,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552401864,1171010100,일반원룸,37.505216,127.087251,C01,원룸,월세,B2,25.09.27.,0,0,0,0,0,0,33,29.38,9.98,8.89,서향,3월 5일,"['25년이내', '융자금없는', '역세권']",1.5룸되는 넓은 방. 베란다 별도.허그 버팀목대출가능,송파행운부동산공인중개사사무소,매경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,19000,0,20,19000,19000,0,0,20,20,"매매, 월세",삼전역9호선,74,1,"서울잠전초등학교, 서울버들초등학교, 서울삼전초등학교",아주중학교,영동일고등학교,송파구,잠실동,원룸,2025.10.8 10:01
2552472452,1171010100,일반원룸,37.507031,127.088444,C01,원룸,월세,B2,25.09.27.,0,0,0,0,0,0,39,39.6,11.8,11.98,북동향,2월 3일,"['25년이상', '역세권', '화장실한개']",삼전역 학원사거리인근 방2개 크기넓은 투룸 에어컨옵션,정공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,110,3000,3000,0,0,110,110,"매매, 월세",삼전역9호선,291,4,"서울잠전초등학교, 서울버들초등학교, 서울송전초등학교",,"영동일고등학교, 잠신고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552377773,1171010100,일반원룸,37.50681,127.082231,C01,원룸,월세,B2,25.09.26.,0,0,0,0,0,0,20,16.5,6.05,4.99,북향,B1/3,"['25년이상', '융자금없는', '소형평수']",실5 오픈형 옵션유 현재공실 삼전역,로얄공인중개사사무소,매경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,35,500,500,500,500,35,35,"매매, 전세, 월세",삼전역9호선,517,7,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","영동일고등학교, 잠일고등학교, 정신여자고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552378197,1171010100,일반원룸,37.50681,127.082231,C01,원룸,월세,B2,25.09.26.,0,0,0,0,0,0,20,16.5,6.05,4.99,북향,B1/3,"['25년이상', '융자금없는', '화장실한개']",실5 오픈형 옵션유 현재공실 삼전역,로얄공인중개사사무소,매경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,40,500,500,500,500,40,40,"매매, 전세, 월세",삼전역9호선,517,7,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","영동일고등학교, 잠일고등학교, 정신여자고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552077788,1171010100,일반원룸,37.508539,127.082808,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,0,30,0,9.07,남동향,1월 3일,"['25년이상', '1층', '화장실한개']",잠실동 상단 오픈형 원룸 매물  풀옵션  베란다 LH SH 가능,NBC공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,13000,0,30,13000,13000,0,0,30,30,"매매, 월세",잠실새내역2호선,462,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2550016751,1171010100,일반원룸,37.507484,127.085395,C01,원룸,월세,B2,25.09.15.,0,0,0,0,0,0,156,22.44,47.19,6.79,남동향,1월 3일,"['25년이상', '1층', '화장실한개']","SH,HUG전세대출 가능한 다가구 절대로 귀한 원룸 매물, 안전한 집",주식회사부동산중개법인대권,이실장플러스,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,7000,0,30,7000,7000,0,0,30,30,"매매, 월세",삼전역9호선,369,5,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","아주중학교, 잠신중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2549940619,1171010100,일반원룸,37.507484,127.085395,C01,원룸,월세,B2,25.09.15.,0,0,0,0,0,0,156,22,47.19,6.65,남동향,B1/3,"['25년이상', '융자금없는', '화장실한개']","2,9호선 더블역세권, 통건물 무융자 아주 안전한 임대인, 가성비 원룸",주식회사부동산중개법인대권,이실장플러스,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,8000,0,10,8000,8000,0,0,10,10,"매매, 월세",삼전역9호선,369,5,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","아주중학교, 잠신중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552053231,1171010100,일반원룸,37.504709,127.083918,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,0,33.1,0,10.01,동향,3월 3일,"['25년이상', '역세권', '세대분리', '방한개']",잠실동 9호선 삼전역 도보이용가능 분리형구조에 넓은 원룸,정공인중개사사무소,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,9000,0,25,9000,9000,0,0,25,25,"매매, 월세",삼전역9호선,304,4,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교",아주중학교,영동일고등학교,송파구,잠실동,원룸,2025.10.8 10:01
2552069689,1171010100,일반원룸,37.508722,127.08266,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,26,23.33,7.87,7.06,남향,4월 5일,"['25년이내', '화장실한개', '소형평수']","깔끔한 풀옵션 원룸, 잠실새내역",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,8000,0,35,8000,8000,0,0,35,35,"매매, 월세",잠실새내역2호선,456,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 정신여자고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552098914,1171010100,일반원룸,37.505923,127.080221,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,29,24.43,8.77,7.39,남서향,저/5,"['25년이내', '세대분리', '화장실한개']",주차가능 지상층 대박사이즈 풀옵션 가성비 분리형원룸,(주)엘앤에이부동산중개법인,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,50,1000,1000,0,0,50,50,"매매, 월세",삼전역9호선,648,9,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","정신여자고등학교, 잠일고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552068988,1171010100,일반원룸,37.508766,127.082847,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,22,15.96,6.65,4.83,남동향,2월 5일,"['15년이내', '세대분리', '화장실한개']","깔끔한 풀옵션 분리형, 채공 좋습니다.",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,8700,0,20,8700,8700,0,0,20,20,"매매, 월세",잠실새내역2호선,441,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552066481,1171010100,일반원룸,37.509852,127.085057,C01,원룸,단기임대,B3,25.09.25.,0,0,0,0,0,0,23,19.8,6.96,5.99,서향,3월 4일,"['25년이상', '역세권', '화장실한개']","단기만 가능, 깔끔한 풀옵션, 잠실새내역 2분 거리, 채광 좋습니다.",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,70,500,500,500,500,70,70,"매매, 전세, 월세",잠실새내역2호선,226,3,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","잠신중학교, 신천중학교, 아주중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2552123020,1171010100,일반원룸,37.503315,127.086791,C01,원룸,월세,B2,25.09.25.,0,0,0,0,0,0,29,19.8,8.77,5.99,남서향,4월 4일,"['25년이상', '역세권', '화장실한개']",반려동물 가능 삼전역 초역세권 도보2분 빠른 입주 가능,(주)엘앤에이부동산중개법인,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,75,1000,1000,0,0,75,75,"매매, 월세",삼전역9호선,146,2,"서울잠전초등학교, 서울삼전초등학교, 서울버들초등학교","배명중학교, 아주중학교","영동일고등학교, 배명고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551854414,1171010100,일반원룸,37.507422,127.08087,C01,원룸,월세,B2,25.09.24.,0,0,0,0,0,0,29,25.05,8.77,7.58,남향,2월 5일,"['15년이내', '융자금없는', '세대분리', '화장실한개']",잠실동 대로변 가까운 분리형 풀옵션 원룸 여성분만 가능합니다.,로얄공인중개사사무소,부동산114,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,78,1000,1000,0,0,78,78,"매매, 월세",종합운동장역9호선,597,8,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","잠일고등학교, 정신여자고등학교, 영동일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551720549,1171010100,일반원룸,37.504591,127.080265,C01,원룸,월세,B2,25.09.24.,0,0,0,0,0,0,29,23.1,8.77,6.99,동향,1월 5일,"['25년이내', '1층', '화장실한개']","깔끔한 풀옵션, 산책하기 좋습니다.",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,65,1000,1000,0,0,65,65,"매매, 월세",삼전역9호선,626,9,"서울아주초등학교, 서울잠전초등학교, 서울대진초등학교","아주중학교, 정신여자중학교",정신여자고등학교,송파구,잠실동,원룸,2025.10.8 10:01
2551278945,1171010100,일반원룸,37.507687,127.084751,C01,원룸,월세,B2,25.09.22.,0,0,0,0,0,0,0,25,0,7.56,북서향,2월 6일,"['25년이내', '방한개', '화장실한개']",풀옵션 초역세권 최상의 인프라 원룸 ,신천M타워공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,35,5000,5000,0,0,35,35,"매매, 월세",삼전역9호선,418,6,"서울잠전초등학교, 서울버들초등학교, 서울잠신초등학교","아주중학교, 잠신중학교","영동일고등학교, 잠일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551503087,1171010100,일반원룸,37.508766,127.082847,C01,원룸,월세,B2,25.09.23.,0,0,0,0,0,0,21,16.51,6.35,4.99,북향,4월 5일,"['15년이내', '화장실한개', '소형평수']","잠실새내, 깔끔한 풀옵션 원룸",골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,10000,0,10,10000,10000,0,0,10,10,"매매, 월세",잠실새내역2호선,441,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551275240,1171010100,일반원룸,37.508766,127.082847,C01,원룸,월세,B2,25.09.22.,0,0,0,0,0,0,0,15.45,0,4.67,남동향,4월 6일,"['15년이내', '방한개', '화장실한개']",풀옵션 초역세권 최상의 인프라 반전세 원룸,신천M타워공인중개사사무소,부동산써브,N,0,0,0,3,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,10000,0,10,10000,10000,0,0,10,10,"매매, 월세",잠실새내역2호선,441,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551667670,1171010100,일반원룸,37.506646,127.082805,C01,원룸,월세,B2,25.09.23.,0,0,0,0,0,0,39,33.1,11.8,10.01,동향,2월 4일,"['25년이상', '화장실한개', '소형평수']",,골든 이스테이트 부동산,부동산뱅크,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,2000,0,99,2000,2000,0,0,99,99,"매매, 월세",삼전역9호선,464,6,"서울잠전초등학교, 서울아주초등학교, 서울버들초등학교","아주중학교, 정신여자중학교","영동일고등학교, 잠일고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551669096,1171010100,일반원룸,37.502568,127.084589,C01,원룸,월세,B2,25.09.23.,0,0,0,0,0,0,35,29.89,10.59,9.04,남향,3월 5일,"['25년이내', '융자금없는', '역세권']",실9 넓은오픈형 남향집 풀옵션 주차가능 삼전역,로얄공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,45,5000,5000,0,0,45,45,"매매, 월세",삼전역9호선,329,4,"서울잠전초등학교, 서울삼전초등학교, 서울대진초등학교",아주중학교,영동일고등학교,송파구,잠실동,원룸,2025.10.8 10:01
2551277439,1171010100,일반원룸,37.508766,127.082847,C01,원룸,월세,B2,25.09.22.,0,0,0,0,0,0,0,26.64,0,8.06,남동향,1월 6일,"['15년이내', '1층', '방한개', '화장실한개']",풀옵션 초역세권 최상의 인프라 원룸 월세,신천M타워공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,50,3000,3000,0,0,50,50,"매매, 월세",잠실새내역2호선,441,6,"서울잠전초등학교, 서울버들초등학교, 서울아주초등학교","아주중학교, 정신여자중학교, 신천중학교","잠일고등학교, 영동일고등학교, 잠신고등학교",송파구,잠실동,원룸,2025.10.8 10:01
2551651096,1171010100,일반원룸,37.502435,127.085077,C01,원룸,월세,B2,25.09.23.,0,0,0,0,0,0,0,30.98,0,9.37,남향,4월 5일,"['25년이내', '역세권', '방한개']",풀옵션 초역세권 최상의 인프라 1.5룸,신천M타워공인중개사사무소,부동산써브,N,0,0,0,3,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,10000,0,50,10000,10000,0,0,50,50,"매매, 월세",삼전역9호선,309,4,"서울잠전초등학교, 서울삼전초등학교, 서울대진초등학교",아주중학교,영동일고등학교,송파구,잠실동,원룸,2025.10.8 10:01
